user_id,business_id,longitude,latitude,BusinessAcceptsCreditCards,BikeParking,Ambience,WiFi,RestaurantsDelivery,GoodForKids,Alcohol,parking,HasTV,OutdoorSeating,WheelchairAccessible,RestaurantsTakeOut,RestaurantsReservations,RestaurantsTableService,stars.x,stars.y,useful.x,type.x,cool.x,funny.x,useful.y,compliment_photos,compliment_list,compliment_funny,compliment_plain,review_count,fans,type.y,compliment_note,funny.y,compliment_writer,compliment_cute,average_stars,compliment_more,compliment_hot,cool.y,compliment_profile,compliment_cool,Bakery,French,Desserts,Deli,JuiceBar,Burgers,American,Cafe,Pizza,Mexican,Tex-Mex,IceCream,Italian,SaladBar,Peruvian,Bar,DimSum,Chinese,SportsBar,BeerBar,European,Mediterranean,Vietnamese,Thai,AsianFusion,Japanese,Steakhouse,Foodtruck,Seafood,WineBar,TapasBar,LatinAmerican,MiddleEastern,Lounge,Russian,TikiBar,Arabian,Barbeque,Korean,SushiBar,Greek,Indian,PastaShop,German,Persian,HotDogs,FastFood,Diner,Donuts,Soups,Spanish,British,Filipino,Egyptian,Irish,African,Cuban,Hotpot,Mongolian,Lebanese,Afghan,Cambodian,Columbian,Salvadoran,Czech,Portuguese,Hawaiian,Polish,Malaysian,Caribbean,Turkish,HookahBar,Moroccan,Kosher,Belgian,Teppanyaki,Nepalese,Basque,Ethiopian,Venezuelan,Waffles,Argentine,Slovakian,Canadian,Taiwanese,Australian,WhiskeyBar,Cantonese,Brazilian,Scottish,ChampagneBar,Shanghaniese,Kebab,Burmese,Singaporean,Ukranian,Bangladeshi,Dominican,Indonesian,Austrian
--0sXNBv6IizZXuV-nl0Aw,1WBVqmo7tgF0z0eGf4fPhQ,-115.2621175,36.1969444,Yes,Yes,casual,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,4.5,5,1,review,0,1 0,0,0,0,0,0,1,0,user,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
--3WaS23LcIXtxyFULJHTA,wB2mrl_xHyj55UObucaVRA,-112.0487597,33.4659576,Yes,Yes,casual,Yes,No,Yes,No,No,No,Yes,Yes,Yes,No,No,4.5,4,1,review,0,1 0,59,2,0,18,20,202,10,user,5,5,7,0,3.9,3,11,1,0,18,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
--4rAAfZnEIAKJE80aIiYg,dIqMQYs6tmowQUygS8sQ6A,-112.0677835,33.4583561,Yes,Yes,hipster,Yes,No,Yes,No,No,No,Yes,Yes,Yes,No,No,4,5,0,review,0,1 0,12,0,0,0,1,23,0,user,1,5,0,0,2.58,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
--6kLBBsm0GPM9vIB2YBDw,O9YKorcgivfAxzyzCJAKvg,-73.5976775,45.5250233,No,No,casual,No,No,No,No,No,No,No,No,Yes,No,No,4.5,4,0,review,0,1 0,0,0,0,0,0,3,0,user,0,0,0,0,4.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
--F69eR3LsY-6Wl_YlOGWw,ZrS5rhJ4OvXQG_38wPEWlA,-115.1360133,36.10492143,Yes,Yes,casual,Yes,No,No,No,No,No,No,Yes,Yes,No,No,4.5,5,1,review,1,1 1,2,0,0,0,0,3,1,user,0,0,0,0,3.33,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-_lw9mjGf-92eC90JPW2_w,JFPKfg_FNxCD4mNqAAAllQ,-115.1733551,36.10595703,Yes,No,casual,No,No,No,No,No,No,No,No,Yes,No,No,4,5,1,review,0,1 0,113,10,0,15,22,287,44,user,14,23,13,0,3.8,0,21,20,2,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-_YQv9cPTEQnAq7J-r6zpw,ovApUucCKSb9k0lTP2JieQ,-88.1951107,40.105859,Yes,Yes,casual,No,No,Yes,full_bar,No,Yes,No,Yes,Yes,No,Yes,4.5,5,1,review,1,1 1,18,4,0,3,2,76,4,user,3,2,2,0,3.99,2,4,2,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0-R267zNIQDPI9rxJlprQ,GUriQoD_GHo6DNJlR1_CrA,-79.862612,40.492498,Yes,No,casual,No,No,No,full_bar,No,Yes,Yes,No,Yes,No,Yes,5,5,0,review,0,1 0,0,0,0,0,0,21,1,user,0,0,0,0,3.33,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-00-3euCCT47XTSMQI0rwQ,8R_oemw4rNjJL6sd40O_oQ,-111.979848,33.495514,Yes,Yes,casual,No,No,Yes,full_bar,No,Yes,No,Yes,Yes,No,Yes,3.5,5,0,review,0,1 0,0,0,0,0,0,2,0,user,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-00AazqEBd6ZK1lgsbatyA,68PJJkcq_i0SlLqO6t7Qxw,-79.3951973,43.6538619,Yes,Yes,casual,No,Yes,Yes,beer_and_wine,No,No,No,No,Yes,Yes,Yes,3.5,5,0,review,1,1 0,0,0,0,0,0,14,0,user,1,1,0,0,4.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-00MbjbaOISrcuV7jOVRIg,9vkVY5puIHRfKMgJB4LBnw,-111.976552,33.677332,Yes,Yes,casual,Yes,No,Yes,full_bar,No,Yes,No,Yes,Yes,Yes,Yes,3.5,5,0,review,0,1 0,1,0,0,0,0,19,0,user,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-00MbjbaOISrcuV7jOVRIg,8nP8ghEpT6WFcM6tfqAaGA,-111.9259244,33.4937734,Yes,Yes,casual,No,No,No,No,No,No,No,Yes,Yes,No,No,3.5,5,0,review,0,1 0,1,0,0,0,0,19,0,user,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-04zuZ0tQoGpgG49PbY-2Q,KxlRX3ORVZ2R80icure9Wg,9.0950774,48.8210087,No,No,casual,No,No,No,No,No,No,No,No,No,No,No,3.5,5,0,review,0,1 0,0,0,0,0,0,2,0,user,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-05T0q5BxB9g0RCKiGYoyQ,2NLyAZne2fH5zTHSBin92A,-79.967833,40.464738,Yes,No,casual,No,No,Yes,No,No,No,No,No,Yes,Yes,No,4.5,4,0,review,0,1 0,0,1,0,1,1,53,0,user,1,2,0,0,3.67,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-05XqtNjcBq19vh2CVJN8g,2SfSzEd3B7WimeZac23zhg,-115.286719,36.167315,Yes,Yes,casual,Yes,No,Yes,No,No,No,Yes,No,Yes,No,Yes,4,5,1,review,1,1 1,0,0,0,1,0,30,0,user,0,1,2,0,4.28,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-05XqtNjcBq19vh2CVJN8g,aYTiyhUbc6uL7jSAXGKhrA,-115.3328211,36.14948078,Yes,Yes,casual,No,No,No,No,No,No,No,Yes,Yes,No,No,4.5,5,2,review,1,1 0,0,0,0,1,0,30,0,user,0,1,2,0,4.28,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0aInSHjCWLfiNqfgmWnow,DgZ-pZUo3drzpiCDlDr9IQ,-111.8759922,33.4133505,Yes,Yes,casual,No,No,Yes,No,No,Yes,No,Yes,Yes,No,Yes,4,5,2,review,0,1 0,3,6,0,22,12,142,14,user,11,1,6,8,4.29,2,27,6,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0aInSHjCWLfiNqfgmWnow,vMnB2Cz3c1Io1IEyeLLVOA,-111.6897583,33.37798919,Yes,Yes,casual,No,No,Yes,No,No,No,No,No,Yes,No,Yes,4,5,1,review,0,1 0,3,6,0,22,12,142,14,user,11,1,6,8,4.29,2,27,6,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0aInSHjCWLfiNqfgmWnow,GK3wLX9Ichxn7bHeLT0aIg,-111.857908,33.235134,Yes,No,upscale,No,No,No,full_bar,No,Yes,Yes,Yes,No,Yes,Yes,4,5,0,review,0,1 0,3,6,0,22,12,142,14,user,11,1,6,8,4.29,2,27,6,3,22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0aInSHjCWLfiNqfgmWnow,rKBZdPOd-IkRykaeQ56Ngw,-111.875246,33.405652,Yes,No,casual,No,No,Yes,No,No,Yes,No,Yes,Yes,No,Yes,4,5,1,review,1,1 1,3,6,0,22,12,142,14,user,11,1,6,8,4.29,2,27,6,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0ajln3oFI-EViIHzB4eLg,B_WggEKFq-ZFNui8CHPYvA,-115.176443,36.145214,Yes,No,casual,No,No,Yes,No,No,No,No,Yes,Yes,No,No,4.5,5,0,review,0,1 0,1,0,0,0,0,10,0,user,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0b84SUGVN0YkG5j2MCmBw,GrJ74hxJsXXwcqS7zcfFhw,-80.8390885,35.1499169,Yes,Yes,casual,No,No,No,full_bar,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4,5,0,review,0,1 0,24,0,0,2,4,134,4,user,0,0,5,0,4.22,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0b84SUGVN0YkG5j2MCmBw,GiN0YC3iDz-pownt0B_RQA,-80.862753,35.208721,Yes,Yes,casual,No,No,No,beer_and_wine,No,No,No,Yes,Yes,No,No,4.5,4,1,review,0,1 0,24,0,0,2,4,134,4,user,0,0,5,0,4.22,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0b84SUGVN0YkG5j2MCmBw,wMiOsYLtgwbUoyV2DttqMg,-80.990847,35.103305,Yes,Yes,casual,No,No,No,No,No,No,No,Yes,Yes,No,No,4,5,1,review,0,1 0,24,0,0,2,4,134,4,user,0,0,5,0,4.22,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0b84SUGVN0YkG5j2MCmBw,szGbmw_vq3kVU4SfK1x6Sw,-80.0038037,40.4394267,Yes,Yes,upscale,No,No,No,full_bar,No,Yes,No,Yes,Yes,Yes,Yes,4,5,0,review,0,1 0,24,0,0,2,4,134,4,user,0,0,5,0,4.22,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
